mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2006-03-09, 431       , 512       , 86         , 57407270  , 136643237 , 6170700     , 21         , 17      
AMEX, 2006-03-10, 608       , 332       , 102        , 194217974 , 27660500  , 3853650     , 29         , 18      
AMEX, 2006-03-13, 601       , 378       , 93         , 141069775 , 44785755  , 5828970     , 42         , 14      
AMEX, 2006-03-14, 662       , 326       , 81         , 190489500 , 27319865  , 4692000     , 72         , 15      
AMEX, 2006-03-15, 630       , 344       , 84         , 160965762 , 37095912  , 7939298     , 109        , 19      
AMEX, 2006-03-16, 617       , 360       , 94         , 133609910 , 81129065  , 6009450     , 140        , 14      
AMEX, 2006-03-17, 551       , 411       , 87         , 127368535 , 64890261  , 7738200     , 87         , 15      
AMEX, 2006-03-20, 447       , 525       , 96         , 87941787  , 112771750 , 3823875     , 89         , 17      
AMEX, 2006-03-21, 310       , 692       , 81         , 58699017  , 209250465 , 9098400     , 101        , 22      
AMEX, 2006-03-22, 578       , 381       , 101        , 162851277 , 31874767  , 9236350     , 43         , 11      
AMEX, 2006-03-23, 504       , 461       , 88         , 87508000  , 99519920  , 4716075     , 44         , 7       
AMEX, 2006-03-24, 607       , 352       , 87         , 145835935 , 31488245  , 8335612     , 104        , 13      
AMEX, 2006-03-27, 459       , 519       , 101        , 116604525 , 70222262  , 6284250     , 52         , 8       
AMEX, 2006-03-28, 406       , 584       , 86         , 62914828  , 170670515 , 2943600     , 101        , 15      
AMEX, 2006-03-29, 657       , 340       , 74         , 199168407 , 22983870  , 2077700     , 130        , 17      
AMEX, 2006-03-30, 514       , 475       , 89         , 134485896 , 128081565 , 7010700     , 123        , 13      
AMEX, 2006-03-31, 494       , 483       , 89         , 111103613 , 120746615 , 5360850     , 126        , 23      
AMEX, 2006-04-03, 501       , 488       , 84         , 130468873 , 122809422 , 7539350     , 108        , 19      
AMEX, 2006-04-04, 519       , 449       , 96         , 158300493 , 48638015  , 17958350    , 66         , 10      
AMEX, 2006-04-05, 624       , 365       , 86         , 200846095 , 33394861  , 5973850     , 124        , 9       
AMEX, 2006-04-06, 504       , 486       , 89         , 178861342 , 95614675  , 3279000     , 126        , 16      
AMEX, 2006-04-07, 299       , 675       , 88         , 56215930  , 213385033 , 4363200     , 102        , 18      
AMEX, 2006-04-10, 392       , 574       , 93         , 117315400 , 110033848 , 3707725     , 48         , 15      
AMEX, 2006-04-11, 299       , 693       , 80         , 37701555  , 224475946 , 5147700     , 37         , 16      
AMEX, 2006-04-12, 480       , 461       , 110        , 129533662 , 63957541  , 8049795     , 31         , 18      
AMEX, 2006-04-13, 509       , 455       , 87         , 112664375 , 69035314  , 12035805    , 32         , 17      
AMEX, 2006-04-14, 509       , 455       , 88         , 113527075 , 69202215  , 13054655    , 31         , 17      
AMEX, 2006-04-17, 447       , 555       , 89         , 134330197 , 97963462  , 4574655     , 45         , 15      
AMEX, 2006-04-18, 701       , 308       , 82         , 281008886 , 40550340  , 6905300     , 87         , 13      
AMEX, 2006-04-19, 665       , 357       , 81         , 213263535 , 57863790  , 12763850    , 138        , 17      
AMEX, 2006-04-20, 468       , 511       , 97         , 108579830 , 169154262 , 3426950     , 107        , 13      
AMEX, 2006-04-21, 532       , 450       , 98         , 163799012 , 74029835  , 3010625     , 108        , 14      
AMEX, 2006-04-24, 395       , 589       , 91         , 63303736  , 154485340 , 4560450     , 66         , 18      
AMEX, 2006-04-25, 399       , 581       , 94         , 90340700  , 169169869 , 6372600     , 56         , 17      
AMEX, 2006-04-26, 533       , 462       , 88         , 126164010 , 92764086  , 9764000     , 63         , 23      
AMEX, 2006-04-27, 499       , 504       , 70         , 138788909 , 192414540 , 8516650     , 61         , 20      
AMEX, 2006-04-28, 599       , 400       , 77         , 163442750 , 49903507  , 2708250     , 72         , 19      
AMEX, 2006-05-01, 470       , 531       , 88         , 99056373  , 133063660 , 8879400     , 80         , 20      
AMEX, 2006-05-02, 593       , 400       , 101        , 162460255 , 79689932  , 7513900     , 90         , 23      
AMEX, 2006-05-03, 414       , 569       , 90         , 62736460  , 175214122 , 4762025     , 72         , 24      
AMEX, 2006-05-04, 575       , 383       , 93         , 164561384 , 49247180  , 7523750     , 85         , 20      
AMEX, 2006-05-05, 674       , 307       , 98         , 195980791 , 43263000  , 7108800     , 158        , 17      
AMEX, 2006-05-08, 464       , 525       , 90         , 88430100  , 96239785  , 11664125    , 107        , 14      
AMEX, 2006-05-09, 516       , 457       , 105        , 143843601 , 64982325  , 9502750     , 112        , 14      
AMEX, 2006-05-10, 412       , 582       , 84         , 86081565  , 155151065 , 8356750     , 72         , 17      
AMEX, 2006-05-11, 224       , 766       , 90         , 44723145  , 273596089 , 6032600     , 43         , 22      
AMEX, 2006-05-12, 213       , 780       , 84         , 24304465  , 304284281 , 5808050     , 16         , 28      
AMEX, 2006-05-15, 315       , 664       , 79         , 100609402 , 228398662 , 4307950     , 19         , 31      
AMEX, 2006-05-16, 489       , 513       , 67         , 116945563 , 139948730 , 2794195     , 22         , 25      
AMEX, 2006-05-17, 222       , 802       , 65         , 15116750  , 347616682 , 2948950     , 18         , 39      
AMEX, 2006-05-18, 331       , 665       , 71         , 40011400  , 236776698 , 1596150     , 15         , 40      
AMEX, 2006-05-19, 491       , 482       , 76         , 297366558 , 68265970  , 2265000     , 14         , 40      
AMEX, 2006-05-22, 287       , 718       , 72         , 36721450  , 317776819 , 3076000     , 16         , 39      
AMEX, 2006-05-23, 476       , 504       , 92         , 106194700 , 197154142 , 2860200     , 15         , 27      
AMEX, 2006-05-24, 337       , 642       , 87         , 240136945 , 143399020 , 2487760     , 13         , 39      
AMEX, 2006-05-25, 731       , 258       , 81         , 221967730 , 13886267  , 9773400     , 16         , 33      
AMEX, 2006-05-26, 705       , 263       , 89         , 176664715 , 20142884  , 6591000     , 21         , 21      
AMEX, 2006-05-29, 728       , 269       , 81         , 308190310 , 30653869  , 10387320    , 25         , 20      
AMEX, 2006-05-30, 308       , 663       , 89         , 28652700  , 182652203 , 4744775     , 20         , 29      
AMEX, 2006-05-31, 587       , 396       , 94         , 196873659 , 36710887  , 4934250     , 16         , 24      
AMEX, 2006-06-01, 699       , 291       , 78         , 195216692 , 34699150  , 2601005     , 20         , 20      
AMEX, 2006-06-02, 662       , 325       , 91         , 167232503 , 70519945  , 3642850     , 23         , 19      
AMEX, 2006-06-05, 274       , 726       , 84         , 24783600  , 230694991 , 1732000     , 24         , 26      
AMEX, 2006-06-06, 265       , 718       , 78         , 44343287  , 294436911 , 4720100     , 19         , 33      
AMEX, 2006-06-07, 351       , 640       , 80         , 45524747  , 246605950 , 7370850     , 17         , 32      
AMEX, 2006-06-08, 298       , 705       , 86         , 185434800 , 325766412 , 6150205     , 15         , 59      
AMEX, 2006-06-09, 417       , 521       , 108        , 36797825  , 202520931 , 6705150     , 13         , 36      
AMEX, 2006-06-12, 222       , 754       , 79         , 11566375  , 279451170 , 1684100     , 11         , 51      
AMEX, 2006-06-13, 188       , 851       , 57         , 12114392  , 452712667 , 1807400     , 9          , 93      
AMEX, 2006-06-14, 495       , 471       , 85         , 309582419 , 50090540  , 3048300     , 12         , 71      
AMEX, 2006-06-15, 781       , 218       , 74         , 330052258 , 9535650   , 1902700     , 15         , 25      
AMEX, 2006-06-16, 439       , 546       , 74         , 43235476  , 206184045 , 3544575     , 19         , 27      
AMEX, 2006-06-19, 279       , 686       , 80         , 15407490  , 224485046 , 1980650     , 17         , 35      
AMEX, 2006-06-20, 461       , 488       , 94         , 115037425 , 89678723  , 2930600     , 14         , 32      
AMEX, 2006-06-21, 652       , 319       , 84         , 248011285 , 17355884  , 4362000     , 19         , 33      
AMEX, 2006-06-22, 361       , 605       , 94         , 45042643  , 155814830 , 4001900     , 19         , 33      
AMEX, 2006-06-23, 543       , 438       , 103        , 98590535  , 75557095  , 3188300     , 18         , 30      
AMEX, 2006-06-26, 545       , 420       , 95         , 111128654 , 28870302  , 4666600     , 16         , 38      
AMEX, 2006-06-27, 309       , 667       , 90         , 31978250  , 187710839 , 3113700     , 16         , 38      
AMEX, 2006-06-28, 534       , 445       , 74         , 144816160 , 40906527  , 2066575     , 21         , 36      
AMEX, 2006-06-29, 774       , 243       , 81         , 285289362 , 13787698  , 2661150     , 26         , 31      
AMEX, 2006-06-30, 738       , 293       , 73         , 155833690 , 117406522 , 19740345    , 38         , 20      
AMEX, 2006-07-03, 652       , 215       , 80         , 92533735  , 13746000  , 2486750     , 33         , 16      
AMEX, 2006-07-04, 688       , 222       , 86         , 157366070 , 18399800  , 3498900     , 41         , 22      
AMEX, 2006-07-05, 333       , 662       , 79         , 41969545  , 161810537 , 2510150     , 23         , 19      
AMEX, 2006-07-06, 529       , 443       , 84         , 102653311 , 79660512  , 5111045     , 26         , 18      
AMEX, 2006-07-07, 337       , 642       , 71         , 19817537  , 177406723 , 4462850     , 21         , 19      
AMEX, 2006-07-10, 460       , 513       , 93         , 116730831 , 55592795  , 8455800     , 23         , 28      
AMEX, 2006-07-11, 542       , 434       , 103        , 171314750 , 25029269  , 10432550    , 26         , 24      
AMEX, 2006-07-12, 347       , 614       , 116        , 32467065  , 169847696 , 5629900     , 22         , 38      
AMEX, 2006-07-13, 247       , 726       , 83         , 21864862  , 256754279 , 2197950     , 16         , 46      
AMEX, 2006-07-14, 322       , 646       , 86         , 66986473  , 181253005 , 6712350     , 20         , 65      
AMEX, 2006-07-17, 323       , 660       , 76         , 26260562  , 182157676 , 2285300     , 13         , 64      
AMEX, 2006-07-18, 445       , 551       , 87         , 186537697 , 81123443  , 6282805     , 20         , 66      
AMEX, 2006-07-19, 775       , 248       , 81         , 295047146 , 12611830  , 2244350     , 21         , 27      
AMEX, 2006-07-20, 351       , 630       , 84         , 13066310  , 222484207 , 4994870     , 12         , 29      
AMEX, 2006-07-21, 271       , 688       , 96         , 29062605  , 220058732 , 8506780     , 12         , 55      
AMEX, 2006-07-24, 691       , 324       , 88         , 221258440 , 21068046  , 2871340     , 19         , 36      
AMEX, 2006-07-25, 677       , 338       , 84         , 219220650 , 29622591  , 2445750     , 28         , 28      
AMEX, 2006-07-26, 593       , 392       , 98         , 128642655 , 76917494  , 3205105     , 36         , 27      
AMEX, 2006-07-27, 468       , 520       , 97         , 64664450  , 159606528 , 5725275     , 38         , 25      
AMEX, 2006-07-28, 671       , 309       , 87         , 187149980 , 18991278  , 2627550     , 29         , 20      
AMEX, 2006-07-31, 564       , 447       , 89         , 81392790  , 81958121  , 2737057     , 32         , 26      
AMEX, 2006-08-01, 379       , 595       , 96         , 40437159  , 135418590 , 7763750     , 35         , 31      
AMEX, 2006-08-02, 657       , 333       , 84         , 157954250 , 30542644  , 4671050     , 42         , 21      
AMEX, 2006-08-03, 528       , 431       , 94         , 115561361 , 67511065  , 3696780     , 25         , 22      
AMEX, 2006-08-04, 494       , 475       , 107        , 54436970  , 161475545 , 7385250     , 41         , 23      
AMEX, 2006-08-07, 382       , 579       , 100        , 44002308  , 98548500  , 3464425     , 20         , 24      
AMEX, 2006-08-08, 365       , 601       , 92         , 37766559  , 183753950 , 10172885    , 22         , 29      
AMEX, 2006-08-09, 460       , 523       , 95         , 77133135  , 131373832 , 3839800     , 26         , 24      
AMEX, 2006-08-10, 493       , 491       , 81         , 128584741 , 62890950  , 4062310     , 17         , 30      
AMEX, 2006-08-11, 309       , 651       , 89         , 22284400  , 123333425 , 7869125     , 13         , 34      
AMEX, 2006-08-14, 512       , 477       , 102        , 108628595 , 57764351  , 3694250     , 18         , 38      
AMEX, 2006-08-15, 689       , 322       , 85         , 160826430 , 26335385  , 2994825     , 22         , 39      
AMEX, 2006-08-16, 752       , 284       , 81         , 177504970 , 35787617  , 3332750     , 36         , 24      
AMEX, 2006-08-17, 544       , 449       , 87         , 127663469 , 72240025  , 5313545     , 33         , 23      
AMEX, 2006-08-18, 583       , 385       , 92         , 133754191 , 30105150  , 6217050     , 31         , 14      
AMEX, 2006-08-21, 435       , 541       , 85         , 52212630  , 92843363  , 3526900     , 36         , 19      
AMEX, 2006-08-22, 557       , 435       , 98         , 70305993  , 76839987  , 2535500     , 50         , 15      
AMEX, 2006-08-23, 322       , 632       , 112        , 24642130  , 140449800 , 4531350     , 35         , 13      
AMEX, 2006-08-24, 495       , 474       , 90         , 51945350  , 95509515  , 4235800     , 31         , 16      
AMEX, 2006-08-25, 569       , 365       , 114        , 98698443  , 23389350  , 5779345     , 25         , 14      
AMEX, 2006-08-28, 584       , 420       , 86         , 96983489  , 44424430  , 3449500     , 55         , 16      
AMEX, 2006-08-29, 612       , 371       , 109        , 141555762 , 36682791  , 5890505     , 60         , 13      
AMEX, 2006-08-30, 606       , 365       , 97         , 117341904 , 46363905  , 7683050     , 63         , 13      
AMEX, 2006-08-31, 592       , 401       , 91         , 61580880  , 82790550  , 6301500     , 57         , 8       
AMEX, 2006-09-01, 625       , 340       , 95         , 112294631 , 27093412  , 4183250     , 64         , 12      
AMEX, 2006-09-04, 655       , 343       , 84         , 207714651 , 42536425  , 6073200     , 81         , 18      
AMEX, 2006-09-05, 626       , 387       , 84         , 155426377 , 27779732  , 2830200     , 79         , 15      
AMEX, 2006-09-06, 257       , 745       , 88         , 19127855  , 170013408 , 4213600     , 37         , 13      
AMEX, 2006-09-07, 325       , 670       , 77         , 35576215  , 179427845 , 5001900     , 20         , 16      
AMEX, 2006-09-08, 536       , 432       , 89         , 83386712  , 59135380  , 9813913     , 20         , 15      
AMEX, 2006-09-11, 374       , 603       , 92         , 71964100  , 162881879 , 3069045     , 26         , 32      
AMEX, 2006-09-12, 600       , 376       , 80         , 151145705 , 58254035  , 5883800     , 60         , 31      
AMEX, 2006-09-13, 687       , 327       , 93         , 147081340 , 43105955  , 5733610     , 64         , 22      
AMEX, 2006-09-14, 425       , 565       , 93         , 67436722  , 126950597 , 3749800     , 45         , 25      
AMEX, 2006-09-15, 559       , 415       , 86         , 153924050 , 63713891  , 4929555     , 59         , 29      
AMEX, 2006-09-18, 524       , 479       , 93         , 130603732 , 58129150  , 2446000     , 50         , 26      
AMEX, 2006-09-19, 372       , 613       , 97         , 34552591  , 205379970 , 3439050     , 31         , 21      
AMEX, 2006-09-20, 599       , 430       , 96         , 153018900 , 73001608  , 3160150     , 70         , 27      
AMEX, 2006-09-21, 443       , 541       , 105        , 58558060  , 172457295 , 15925350    , 56         , 21      
AMEX, 2006-09-22, 371       , 609       , 87         , 34500450  , 169162156 , 3864400     , 28         , 27      
AMEX, 2006-09-25, 581       , 443       , 85         , 194666810 , 49556074  , 3416150     , 57         , 34      
AMEX, 2006-09-26, 677       , 343       , 96         , 192186086 , 24300190  , 4393100     , 76         , 25      
AMEX, 2006-09-27, 667       , 354       , 92         , 175866990 , 53622010  , 2801575     , 87         , 17      
AMEX, 2006-09-28, 543       , 444       , 97         , 57198595  , 116547061 , 2048700     , 83         , 17      
AMEX, 2006-09-29, 484       , 517       , 102        , 50956188  , 122291480 , 3459150     , 57         , 17      
AMEX, 2006-10-02, 382       , 604       , 84         , 43579900  , 123846442 , 3009750     , 52         , 18      
AMEX, 2006-10-03, 428       , 587       , 84         , 81412093  , 139763970 , 3462650     , 54         , 31      
AMEX, 2006-10-04, 647       , 352       , 95         , 214914524 , 38800687  , 9960350     , 112        , 26      
AMEX, 2006-10-05, 678       , 333       , 93         , 172362989 , 34955515  , 4899050     , 126        , 16      
AMEX, 2006-10-06, 421       , 567       , 96         , 43126191  , 131910455 , 4716100     , 57         , 13      
AMEX, 2006-10-09, 549       , 403       , 104        , 84552750  , 61379985  , 2805750     , 84         , 15      
AMEX, 2006-10-10, 574       , 432       , 95         , 136775572 , 46734560  , 5899711     , 90         , 20      
AMEX, 2006-10-11, 383       , 619       , 101        , 44466950  , 171899554 , 4165155     , 61         , 17      
AMEX, 2006-10-12, 693       , 308       , 99         , 37736861  , 10346100  , 2310300     , 113        , 26      
AMEX, 2006-10-13, 647       , 359       , 84         , 36163623  , 11989650  , 2183900     , 119        , 20      
AMEX, 2006-10-16, 679       , 315       , 112        , 38350235  , 11774890  , 2063100     , 140        , 21      
AMEX, 2006-10-17, 355       , 628       , 107        , 12189617  , 34568040  , 3391800     , 53         , 17      
AMEX, 2006-10-18, 501       , 491       , 100        , 25098240  , 18078206  , 1990800     , 123        , 17      
AMEX, 2006-10-19, 625       , 392       , 92         , 33980170  , 12053423  , 3634200     , 76         , 14      
AMEX, 2006-10-20, 412       , 557       , 95         , 16550219  , 26300100  , 2744300     , 67         , 15      
AMEX, 2006-10-23, 592       , 441       , 96         , 144809675 , 42043402  , 3718100     , 115        , 17      
AMEX, 2006-10-24, 544       , 495       , 97         , 133476660 , 39437700  , 4229100     , 90         , 16      
AMEX, 2006-10-25, 662       , 370       , 97         , 198554012 , 28494725  , 6865500     , 115        , 14      
AMEX, 2006-10-26, 660       , 374       , 99         , 166246987 , 42628530  , 3811950     , 175        , 19      
AMEX, 2006-10-27, 424       , 600       , 97         , 29766100  , 186680403 , 2547900     , 70         , 8       
AMEX, 2006-10-30, 473       , 540       , 109        , 72053975  , 119374965 , 5284600     , 83         , 13      
AMEX, 2006-10-31, 572       , 451       , 100        , 88536940  , 119665282 , 6712800     , 61         , 12      
AMEX, 2006-11-01, 401       , 630       , 102        , 40281936  , 194511635 , 5835250     , 60         , 17      
AMEX, 2006-11-02, 414       , 603       , 108        , 64866331  , 134462840 , 4975540     , 43         , 20      
AMEX, 2006-11-03, 497       , 536       , 82         , 108819673 , 99956435  , 6338750     , 41         , 17      
AMEX, 2006-11-06, 692       , 333       , 86         , 179184852 , 35961885  , 4119875     , 65         , 16      
AMEX, 2006-11-07, 596       , 459       , 79         , 131478533 , 82802227  , 3468100     , 87         , 15      
AMEX, 2006-11-08, 598       , 421       , 93         , 167908494 , 53999150  , 3217000     , 73         , 16      
AMEX, 2006-11-09, 461       , 557       , 96         , 77959888  , 175020695 , 3137105     , 66         , 16      
AMEX, 2006-11-10, 550       , 457       , 92         , 95375238  , 64161200  , 4388150     , 37         , 11      
AMEX, 2006-11-13, 577       , 459       , 84         , 109144967 , 74990950  , 5169150     , 65         , 15      
AMEX, 2006-11-14, 697       , 364       , 95         , 197149964 , 47052300  , 2950575     , 137        , 22      
AMEX, 2006-11-15, 697       , 378       , 92         , 194759515 , 42016295  , 5653750     , 161        , 23      
AMEX, 2006-11-16, 536       , 549       , 82         , 161543552 , 240260090 , 7350530     , 170        , 21      
AMEX, 2006-11-17, 505       , 563       , 85         , 168214978 , 168098635 , 8211020     , 114        , 24      
AMEX, 2006-11-20, 574       , 505       , 86         , 227731858 , 150496020 , 13102100    , 96         , 20      
AMEX, 2006-11-21, 648       , 409       , 86         , 155986615 , 38642309  , 4998037     , 88         , 19      
AMEX, 2006-11-22, 639       , 386       , 86         , 123320500 , 39432845  , 4846131     , 148        , 17      
AMEX, 2006-11-23, 664       , 400       , 78         , 231286000 , 56846590  , 6385333     , 174        , 21      
AMEX, 2006-11-24, 481       , 405       , 92         , 35323660  , 56466409  , 2073200     , 73         , 10      
AMEX, 2006-11-27, 314       , 762       , 71         , 33445676  , 204242847 , 3913400     , 52         , 18      
AMEX, 2006-11-28, 616       , 465       , 94         , 352336965 , 72213010  , 8943330     , 47         , 23      
AMEX, 2006-11-29, 753       , 297       , 92         , 196321413 , 29573000  , 5223450     , 70         , 12      
AMEX, 2006-11-30, 728       , 345       , 79         , 212906633 , 42305030  , 5725400     , 119        , 11      
AMEX, 2006-12-01, 412       , 625       , 99         , 77018905  , 209212657 , 8826150     , 75         , 11      
AMEX, 2006-12-04, 680       , 403       , 67         , 184789176 , 51938315  , 3465800     , 164        , 16      
AMEX, 2006-12-05, 675       , 397       , 99         , 176168230 , 47864718  , 9223775     , 198        , 12      
AMEX, 2006-12-06, 485       , 553       , 97         , 55901601  , 129309955 , 9477650     , 175        , 14      
AMEX, 2006-12-07, 446       , 614       , 97         , 61641770  , 138748182 , 4268205     , 124        , 15      
AMEX, 2006-12-08, 486       , 514       , 109        , 109839005 , 82340442  , 4103245     , 74         , 18      
AMEX, 2006-12-11, 603       , 438       , 91         , 107453340 , 48042150  , 4144150     , 105        , 18      
AMEX, 2006-12-12, 425       , 624       , 99         , 53294706  , 146173285 , 3129305     , 97         , 22      
AMEX, 2006-12-13, 555       , 508       , 83         , 129557645 , 56195486  , 6078270     , 114        , 27      
AMEX, 2006-12-14, 681       , 392       , 89         , 170684200 , 45700351  , 3556800     , 169        , 24      
AMEX, 2006-12-15, 520       , 526       , 103        , 99742006  , 102250250 , 10618685    , 121        , 22      
AMEX, 2006-12-18, 379       , 734       , 76         , 59199780  , 298349369 , 9332100     , 84         , 20      
AMEX, 2006-12-19, 544       , 532       , 80         , 129256035 , 93375678  , 5104850     , 60         , 21      
AMEX, 2006-12-20, 599       , 495       , 102        , 146927780 , 134842532 , 13240300    , 66         , 28      
AMEX, 2006-12-21, 394       , 657       , 106        , 36473085  , 148740880 , 6000527     , 55         , 14      
AMEX, 2006-12-22, 411       , 576       , 107        , 34734100  , 110885582 , 6978500     , 40         , 15      
AMEX, 2006-12-25, 437       , 596       , 95         , 56942025  , 209311440 , 11739900    , 32         , 20      
AMEX, 2006-12-26, 615       , 422       , 86         , 83919231  , 36225452  , 3628750     , 49         , 16      
AMEX, 2006-12-27, 769       , 316       , 94         , 123847226 , 21772405  , 5833775     , 96         , 17      
AMEX, 2006-12-28, 532       , 539       , 83         , 50665652  , 93739430  , 6548950     , 90         , 17      
AMEX, 2006-12-29, 496       , 575       , 77         , 44844810  , 107192600 , 7040700     , 64         , 12      
AMEX, 2007-01-01, 513       , 597       , 64         , 73796520  , 191957800 , 10013500    , 48         , 16      
AMEX, 2007-01-02, 513       , 597       , 64         , 73796520  , 191957800 , 10013500    , 48         , 16      
AMEX, 2007-01-03, 538       , 588       , 76         , 116306040 , 172279772 , 10289750    , 92         , 18      
AMEX, 2007-01-04, 525       , 554       , 78         , 134549572 , 118738680 , 4568850     , 63         , 20      
AMEX, 2007-01-05, 338       , 709       , 93         , 59553781  , 190570750 , 4237225     , 48         , 23      
AMEX, 2007-01-08, 607       , 445       , 97         , 127898598 , 69332162  , 20050250    , 49         , 15      
AMEX, 2007-01-09, 533       , 518       , 102        , 97279765  , 143161025 , 7143700     , 42         , 18      
AMEX, 2007-01-10, 528       , 533       , 98         , 132182429 , 107122860 , 4185000     , 47         , 25      
AMEX, 2007-01-11, 726       , 393       , 90         , 301289388 , 146447360 , 3349600     , 94         , 23      
AMEX, 2007-01-12, 738       , 329       , 86         , 172813506 , 25423330  , 6421400     , 100        , 16      
AMEX, 2007-01-15, 764       , 340       , 74         , 310321513 , 41949960  , 9203300     , 106        , 23      
AMEX, 2007-01-16, 529       , 568       , 86         , 78784933  , 126650900 , 4917250     , 114        , 21      
AMEX, 2007-01-17, 574       , 507       , 100        , 118124662 , 66842974  , 11703650    , 85         , 15      
AMEX, 2007-01-18, 385       , 681       , 109        , 30548025  , 214094450 , 3757892     , 74         , 21      
AMEX, 2007-01-19, 714       , 387       , 81         , 188386715 , 23077777  , 2533500     , 69         , 14      
AMEX, 2007-01-22, 427       , 679       , 100        , 67569975  , 300916800 , 15083225    , 71         , 23      
AMEX, 2007-01-23, 704       , 370       , 88         , 194342350 , 35910032  , 3599175     , 63         , 10      
AMEX, 2007-01-24, 742       , 326       , 99         , 163027937 , 35185125  , 6967350     , 143        , 14      
AMEX, 2007-01-25, 353       , 713       , 82         , 30610325  , 204569435 , 4290750     , 76         , 14      
AMEX, 2007-01-26, 551       , 479       , 88         , 118871469 , 86293650  , 7682400     , 40         , 19      
AMEX, 2007-01-29, 539       , 530       , 93         , 88711667  , 113469500 , 3310500     , 49         , 14      
AMEX, 2007-01-30, 703       , 361       , 91         , 166366150 , 24417981  , 5851800     , 70         , 14      
AMEX, 2007-01-31, 700       , 367       , 111        , 199185164 , 53566375  , 10894300    , 129        , 18      
AMEX, 2007-02-01, 738       , 352       , 88         , 190343430 , 39925112  , 4209850     , 201        , 19      
AMEX, 2007-02-02, 620       , 454       , 83         , 122416800 , 56736368  , 9395300     , 177        , 21      
AMEX, 2007-02-05, 519       , 594       , 91         , 148150000 , 149307846 , 4394600     , 134        , 24      
AMEX, 2007-02-06, 618       , 474       , 85         , 151760757 , 52024255  , 5779612     , 137        , 18      
AMEX, 2007-02-07, 640       , 436       , 98         , 121372480 , 77624667  , 12193062    , 198        , 25      
AMEX, 2007-02-08, 565       , 511       , 95         , 76002398  , 117788405 , 4078750     , 112        , 16      
AMEX, 2007-02-09, 392       , 666       , 95         , 52961955  , 192384913 , 6760900     , 85         , 16      
AMEX, 2007-02-12, 371       , 711       , 85         , 26204393  , 158325278 , 8127553     , 45         , 15      
AMEX, 2007-02-13, 702       , 383       , 82         , 174332101 , 27833071  , 6297850     , 66         , 14      
AMEX, 2007-02-14, 757       , 351       , 92         , 211762877 , 36756150  , 8316966     , 188        , 17      
AMEX, 2007-02-15, 626       , 480       , 77         , 139538200 , 62524535  , 5817947     , 200        , 17      
AMEX, 2007-02-16, 539       , 505       , 101        , 91602255  , 85341515  , 7848200     , 116        , 13      
AMEX, 2007-02-19, 582       , 538       , 100        , 167998110 , 154096630 , 11031300    , 115        , 19      
AMEX, 2007-02-20, 645       , 461       , 84         , 148001389 , 72405545  , 4705350     , 219        , 22      
AMEX, 2007-02-21, 570       , 507       , 103        , 117769263 , 88109490  , 5220850     , 128        , 17      
AMEX, 2007-02-22, 507       , 566       , 100        , 88376651  , 113834050 , 4496230     , 144        , 20      
AMEX, 2007-02-23, 525       , 546       , 102        , 91128952  , 143784079 , 5752400     , 93         , 10      
AMEX, 2007-02-26, 541       , 586       , 93         , 90641014  , 156409592 , 7644635     , 119        , 16      
AMEX, 2007-02-27, 209       , 1003      , 58         , 28024915  , 555098950 , 3489250     , 43         , 36      
AMEX, 2007-02-28, 682       , 484       , 79         , 315049340 , 84356240  , 4130400     , 31         , 31      
AMEX, 2007-03-01, 369       , 761       , 82         , 55544507  , 306670832 , 6834733     , 33         , 34      
AMEX, 2007-03-02, 329       , 790       , 81         , 29637435  , 326527222 , 4084350     , 33         , 42      
AMEX, 2007-03-05, 264       , 893       , 72         , 25520078  , 367655978 , 3222009     , 36         , 64      
AMEX, 2007-03-06, 826       , 296       , 95         , 295521516 , 27247165  , 3457150     , 29         , 30      
AMEX, 2007-03-07, 599       , 487       , 118        , 97261060  , 168656192 , 5377300     , 29         , 15      
AMEX, 2007-03-08, 768       , 367       , 140        , 226250116 , 37926310  , 4254412     , 35         , 18      
AMEX, 2007-03-09, 605       , 475       , 102        , 187165396 , 52585805  , 5242075     , 30         , 14      
AMEX, 2007-03-12, 663       , 445       , 99         , 146047670 , 52935610  , 12591600    , 44         , 16      
AMEX, 2007-03-13, 300       , 840       , 71         , 24691657  , 332530956 , 2829750     , 28         , 24      
AMEX, 2007-03-14, 542       , 574       , 88         , 356524578 , 82375155  , 3164950     , 23         , 40      
AMEX, 2007-03-15, 722       , 366       , 95         , 234782102 , 34654402  , 2611900     , 24         , 18      
AMEX, 2007-03-16, 428       , 642       , 84         , 43518166  , 212426400 , 3325653     , 24         , 17      
AMEX, 2007-03-19, 742       , 382       , 92         , 191888323 , 34696188  , 4231600     , 28         , 21      
AMEX, 2007-03-20, 737       , 386       , 78         , 177437322 , 45121823  , 2378050     , 34         , 21      
AMEX, 2007-03-21, 822       , 342       , 84         , 410949679 , 35134144  , 4256150     , 47         , 17      
AMEX, 2007-03-22, 635       , 488       , 94         , 135468024 , 148625374 , 4741449     , 49         , 14      
AMEX, 2007-03-23, 648       , 457       , 90         , 179094482 , 35227136  , 3676319     , 46         , 13      
