mkt   , date    , adv_issues, dec_issues, unch_issues, adv_volume    , dec_volume   , unch_volume  , new_highs, new_lows   
NASDAQ, 1983-02-02, 618       , 689       , 2029       , 21372         , 15414        , 22234        ,          ,            
NASDAQ, 1983-02-03, 741       , 505       , 2091       , 22232         , 14741        , 20747        ,          ,            
NASDAQ, 1983-02-04, 850       , 418       , 2068       , 25599         , 11622        , 24789        ,          ,            
NASDAQ, 1983-02-07, 781       , 572       , 1983       , 23500         , 13829        , 47861        ,          ,            
NASDAQ, 1983-02-08, 617       , 744       , 1974       , 19068         , 20748        , 19364        ,          ,            
NASDAQ, 1983-02-09, 656       , 616       , 2064       , 19601         , 14472        , 23537        ,          ,            
NASDAQ, 1983-02-10, 1046      , 274       , 2017       , 37704         , 4713         , 22163        ,          ,            
NASDAQ, 1983-02-11, 836       , 431       , 2070       , 28184         , 9003         , 21463        ,          ,            
NASDAQ, 1983-02-14, 885       , 369       , 2083       , 24701         , 6375         , 18004        ,          ,            
NASDAQ, 1983-02-15, 738       , 551       , 2047       , 21572         , 16903        , 29955        ,          ,            
NASDAQ, 1983-02-16, 677       , 639       , 2020       , 26794         , 17304        , 18652        ,          ,            
NASDAQ, 1983-02-17, 591       , 671       , 2077       , 18146         , 16814        , 26030        ,          ,            
NASDAQ, 1983-02-18, 877       , 375       , 2088       , 25590         , 7552         , 18488        ,          ,            
NASDAQ, 1983-02-22, 396       , 1090      , 1854       , 10791         , 28015        , 20124        ,          ,            
NASDAQ, 1983-02-23, 670       , 745       , 1931       , 21893         , 18227        , 19540        ,          ,            
NASDAQ, 1983-02-24, 1004      , 349       , 1994       , 35527         , 10535        , 19958        ,          ,            
NASDAQ, 1983-02-25, 755       , 597       , 1993       , 22608         , 22643        , 21039        ,          ,            
NASDAQ, 1983-02-28, 479       , 964       , 1901       , 16399         , 29520        , 16261        ,          ,            
NASDAQ, 1983-03-01, 788       , 608       , 1949       , 24753         , 13420        , 22667        ,          ,            
NASDAQ, 1983-03-02, 893       , 487       , 1966       , 30277         , 14874        , 20059        ,          ,            
NASDAQ, 1983-03-03, 910       , 474       , 1963       , 31045         , 13167        , 21498        ,          ,            
NASDAQ, 1983-03-04, 744       , 595       , 2008       , 21350         , 13630        , 24970        ,          ,            
NASDAQ, 1983-03-07, 741       , 660       , 1949       , 19251         , 16913        , 20666        ,          ,            
NASDAQ, 1983-03-08, 484       , 947       , 1923       , 12867         , 25542        , 19561        ,          ,            
NASDAQ, 1983-03-09, 833       , 507       , 2016       , 28260         , 10601        , 19539        ,          ,            
NASDAQ, 1983-03-10, 791       , 524       , 2043       , 26669         , 15014        , 21967        ,          ,            
NASDAQ, 1983-03-11, 553       , 651       , 2155       , 18756         , 12364        , 23750        ,          ,            
NASDAQ, 1983-03-14, 474       , 844       , 2043       , 11042         , 21446        , 18002        ,          ,            
NASDAQ, 1983-03-15, 524       , 694       , 2144       , 12666         , 14541        , 25203        ,          ,            
NASDAQ, 1983-03-16, 650       , 646       , 2070       , 17083         , 17362        , 18805        ,          ,            
NASDAQ, 1983-03-17, 515       , 801       , 2051       , 17185         , 18173        , 18422        ,          ,            
NASDAQ, 1983-03-18, 729       , 543       , 2099       , 20771         , 11950        , 21179        ,          ,            
NASDAQ, 1983-03-21, 658       , 610       , 2104       , 18344         , 9990         , 17456        ,          ,            
NASDAQ, 1983-03-22, 757       , 499       , 2122       , 22980         , 9307         , 20493        ,          ,            
NASDAQ, 1983-03-23, 855       , 481       , 2043       , 26740         , 9440         , 23700        ,          ,            
NASDAQ, 1983-03-24, 816       , 503       , 2061       , 23739         , 14558        , 23453        ,          ,            
NASDAQ, 1983-03-25, 732       , 577       , 2074       , 25308         , 11696        , 20486        ,          ,            
NASDAQ, 1983-03-28, 450       , 887       , 2047       , 11740         , 19781        , 17199        ,          ,            
NASDAQ, 1983-03-29, 599       , 694       , 2096       , 13032         , 13636        , 24662        ,          ,            
NASDAQ, 1983-03-30, 820       , 413       , 2157       , 25148         , 7313         , 20529        ,          ,            
NASDAQ, 1983-03-31, 808       , 558       , 2031       , 23452         , 12061        , 21677        ,          ,            
NASDAQ, 1983-04-04, 478       , 922       , 1997       , 9606          , 18715        , 18829        ,          ,            
NASDAQ, 1983-04-05, 720       , 599       , 2082       , 18207         , 14220        , 18183        ,          ,            
NASDAQ, 1983-04-06, 416       , 981       , 2007       , 12491         , 21706        , 20353        ,          ,            
NASDAQ, 1983-04-07, 639       , 601       , 2164       , 18554         , 12329        , 20947        ,          ,            
NASDAQ, 1983-04-08, 829       , 466       , 2110       , 23247         , 10546        , 17607        ,          ,            
NASDAQ, 1983-04-11, 1024      , 373       , 2008       , 27543         , 8703         , 17304        ,          ,            
NASDAQ, 1983-04-12, 926       , 433       , 2048       , 22948         , 12143        , 21019        ,          ,            
NASDAQ, 1983-04-13, 991       , 399       , 2022       , 31737         , 9999         , 22704        ,          ,            
NASDAQ, 1983-04-14, 1049      , 386       , 1976       , 33961         , 10838        , 23811        ,          ,            
NASDAQ, 1983-04-15, 985       , 412       , 2015       , 37996         , 9214         , 20080        ,          ,            
NASDAQ, 1983-04-18, 894       , 567       , 1952       , 27751         , 15999        , 21810        ,          ,            
NASDAQ, 1983-04-19, 628       , 847       , 1942       , 18894         , 25801        , 19635        ,          ,            
NASDAQ, 1983-04-20, 971       , 468       , 1979       , 35662         , 9648         , 26190        ,          ,            
NASDAQ, 1983-04-21, 878       , 556       , 1987       , 36503         , 15759        , 23278        ,          ,            
NASDAQ, 1983-04-22, 884       , 525       , 2014       , 28975         , 15040        , 26845        ,          ,            
NASDAQ, 1983-04-25, 619       , 884       , 1927       , 17464         , 26232        , 18444        ,          ,            
NASDAQ, 1983-04-26, 805       , 308       , 2012       , 30108         , 9698         , 22764        ,          ,            
NASDAQ, 1983-04-27, 861       , 625       , 1942       , 31408         , 18711        , 19881        ,          ,            
NASDAQ, 1983-04-28, 857       , 625       , 1942       , 32682         , 11978        , 26530        ,          ,            
